Registry Number,Business Name,Entity Type,Registry Date,Associated Name Type,First Name,Middle Name,Last Name,Suffix,Not of Record Entity,Entity of Record Reg Number,Entity of Record Name,Address ,Address Continued,City,State,Zip Code
153845897,INTERACTIVE THEOREM PROVING INC,DOMESTIC NONPROFIT CORPORATION,03/21/2019,REGISTERED AGENT,JOHN,,O'LEARY,,,,,6055 SW 90TH AVE,,PORTLAND,OR,97223
153894093,AMERICAN ASSOCIATION OF DERMATOLOGY NURSE PRACTITIONERS INC,DOMESTIC NONPROFIT CORPORATION,03/21/2019,MAILING ADDRESS,,,,,,,,PO BOX 131,,BEAVERCREEK,OR,97004
153894093,AMERICAN ASSOCIATION OF DERMATOLOGY NURSE PRACTITIONERS INC,DOMESTIC NONPROFIT CORPORATION,03/21/2019,REGISTERED AGENT,,,,,,120376496,"LEGAL CORP SOLUTIONS, LLC",1867 WILLIAMS HIGHWAY SUITE 285,,GRANTS PASS,OR,97527
153894093,AMERICAN ASSOCIATION OF DERMATOLOGY NURSE PRACTITIONERS INC,DOMESTIC NONPROFIT CORPORATION,03/21/2019,REGISTERED AGENT,,,,,,120376496,"LEGALCORP SOLUTIONS, LLC",1867 WILLIAMS HIGHWAY SUITE 285,,GRANTS PASS,OR,97527
153824793,LITTLE LAMB PRODUCTIONS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,3600 GARDEN AVE,,SPRINGFIELD,OR,97478
153824793,LITTLE LAMB PRODUCTIONS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,3600 GARDEN AVE,,SPRINGFIELD,OR,97478
153824793,LITTLE LAMB PRODUCTIONS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,SIMONE,MARY,OLSEN,,,,,3906 OSAGE ST,,SPRINGFIELD,OR,97478
153895595,NELSON BIO RESEARCH CENTER INC,DOMESTIC BUSINESS CORPORATION,03/21/2019,MAILING ADDRESS,,,,,,,,3800 SW CEDAR HILLS BLVD STE 227,,BEAVERTON,OR,97005
153895595,NELSON BIO RESEARCH CENTER INC,DOMESTIC BUSINESS CORPORATION,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,3800 SW CEDAR HILLS BLVD STE 227,,BEAVERTON,OR,97005
153895595,NELSON BIO RESEARCH CENTER INC,DOMESTIC BUSINESS CORPORATION,03/21/2019,REGISTERED AGENT,ZHONGYUAN,,TANG,,,,,3800 SW CEDAR HILLS BLVD STE 227,,BEAVERTON,OR,97005
153654695,"EMPLOYER'S RISK ADMINISTRATORS, LLC",FOREIGN LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,PO BOX 2130,,MCKINNEY,TX,75070
153654695,"EMPLOYER'S RISK ADMINISTRATORS, LLC",FOREIGN LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,206 E LOUISIANA ST,,MCKINNEY,TX,75069
153654695,"EMPLOYER'S RISK ADMINISTRATORS, LLC",FOREIGN LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,,,,,,14235790,"INCORP SERVICES, INC.",5305 RIVER RD N STE B1,,KEIZER,OR,97303
153895496,CTA PORTLAND,ASSUMED BUSINESS NAME,03/21/2019,AUTHORIZED REPRESENTATIVE,,,,,,144332897,CTA PORTLAND LLC,5480 NW 196TH PL,,PORTLAND,OR,97229
153895496,CTA PORTLAND,ASSUMED BUSINESS NAME,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,5480 NW 196TH PL,,PORTLAND,OR,97229
153895991,BAILEY LANKFORD PHOTOGRAPHY,ASSUMED BUSINESS NAME,03/21/2019,AUTHORIZED REPRESENTATIVE,BAILEY,RAIN,LANKFORD,,,,,PO BOX 982,,PILOT ROCK,OR,97868
153895991,BAILEY LANKFORD PHOTOGRAPHY,ASSUMED BUSINESS NAME,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,67044 HWY 395 S,,PENDLETON,OR,97801
153894390,"LA ESCUELITA BILINGUE, LLC.",DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,32020 GRIFFITH DR,,TANGENT,OR,97389
153894390,"LA ESCUELITA BILINGUE, LLC.",DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,32020 GRIFFITH DR,,TANGENT,OR,97389
153894390,"LA ESCUELITA BILINGUE, LLC.",DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,MONICA,,GUERRERO-ACOSTA,,,,,32020 GRIFFITH DR,,TANGENT,OR,97389
153887899,"QUICK HOUSING SOLUTIONS, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,312 COURT STREET,321,THE DALLES,OR,97058
153887899,"QUICK HOUSING SOLUTIONS, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,119 E 2ND ST STE 213,,THE DALLES,OR,97058
153887899,"QUICK HOUSING SOLUTIONS, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,LINDA,K,GOUGE,,,,,119 E 2ND ST STE 213,,THE DALLES,OR,97058
153896999,COWMAN'S KIND BULL SALE,ASSUMED BUSINESS NAME,03/21/2019,AUTHORIZED REPRESENTATIVE,JAMES,F,ANSPACH,,,,,43861 BURNT RANCH ROAD,,MITCHELL,OR,97750
153896999,COWMAN'S KIND BULL SALE,ASSUMED BUSINESS NAME,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,43861 BURNT RANCH ROAD,,MITCHELL,OR,97750
153897492,SEABORN INVESTMENTS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,6325 SW ALICE LN,,BEAVERTON,OR,97008
153897492,SEABORN INVESTMENTS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,6325 SW ALICE LN,,BEAVERTON,OR,97008
153897492,SEABORN INVESTMENTS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,CARY,B,SAVAGE,,,,,6325 SW ALICE LN,,BEAVERTON,OR,97008
153897195,"AAF PLAYERS, LLC",FOREIGN LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,149 NEW MONTGOMERY STREET,,SAN FRANCISCO,CA,94105
153897195,"AAF PLAYERS, LLC",FOREIGN LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,149 NEW MONTGOMERY STREET,,SAN FRANCISCO,CA,94105
153897195,"AAF PLAYERS, LLC",FOREIGN LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,,,,,,329227,C T CORPORATION SYSTEM,780 COMMERCIAL ST SE STE 100,,SALEM,OR,97301
153896494,IRON ANVIL CLOTHING COMPANY,ASSUMED BUSINESS NAME,03/21/2019,AUTHORIZED REPRESENTATIVE,DAVID,,BLAKEY,,,,,13350 SW DOE LN,,TIGARD,OR,97223
153896494,IRON ANVIL CLOTHING COMPANY,ASSUMED BUSINESS NAME,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,13350 SW DOE LN,,TIGARD,OR,97223
153894994,"AVALON TRAINING CENTERS, L.L.C.",FOREIGN LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,206 NORTH 2100 WEST,,SALT LAKE CITY,UT,84116
153894994,"AVALON TRAINING CENTERS, L.L.C.",FOREIGN LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,206 NORTH 2100 WEST,,SALT LAKE CITY,UT,84116
153894994,"AVALON TRAINING CENTERS, L.L.C.",FOREIGN LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,,,,,,329227,C T CORPORATION SYSTEM,780 COMMERCIAL ST SE STE 100,,SALEM,OR,97301
153829297,"INSURANCE LOUNGE HOLDING CO., INC.",DOMESTIC BUSINESS CORPORATION,03/21/2019,MAILING ADDRESS,,,,,,,,425 SE JACKSON,,ROSEBURG,OR,97470
153829297,"INSURANCE LOUNGE HOLDING CO., INC.",DOMESTIC BUSINESS CORPORATION,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1221 NE 7TH ST,,GRANTS PASS,OR,97526
153829297,"INSURANCE LOUNGE HOLDING CO., INC.",DOMESTIC BUSINESS CORPORATION,03/21/2019,REGISTERED AGENT,DEREK,D,SIMMONS,,,,,425 SE JACKSON ST,,ROSEBURG,OR,97470
153897591,MS TIMBER CONSTRUCTION LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,4816 SW MURRAY BLVD,,BEAVERTON,OR,97005
153897591,MS TIMBER CONSTRUCTION LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,4816 SW MURRAY BLVD,,BEAVERTON,OR,97005
153897591,MS TIMBER CONSTRUCTION LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,RUBEN,,MARTINEZ SANCHEZ,,,,,4816 SW MURRAY BLVD,,BEAVERTON,OR,97005
153897096,THE DEBT MANAGEMENT GROUP,ASSUMED BUSINESS NAME,03/21/2019,AUTHORIZED REPRESENTATIVE,ANDREW,,KORTESOJA ESQ,,,,,5366 PLAINFIELD AVE NE,SUITE A,GRAND RAPIDS,MI,49525
153897096,THE DEBT MANAGEMENT GROUP,ASSUMED BUSINESS NAME,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,2653 CONEY ISLAND AVE,2ND FLOOR,BROOKLYN,NY,11223
153885091,PETER'S TREE SERVICE,ASSUMED BUSINESS NAME,03/21/2019,AUTHORIZED REPRESENTATIVE,PETER,,HEAVER,,,,,14990 SW TELLURIDE TERRACE,,BEAVERTON,OR,97007
153885091,PETER'S TREE SERVICE,ASSUMED BUSINESS NAME,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,14990 SW TELLURIDE TERRACE,,BEAVERTON,OR,97007
153895694,THE VOTH FOUNDATION,DOMESTIC NONPROFIT CORPORATION,03/21/2019,MAILING ADDRESS,,,,,,,,11411 ROWENA AVE SE,,LYONS,OR,97358
153895694,THE VOTH FOUNDATION,DOMESTIC NONPROFIT CORPORATION,03/21/2019,REGISTERED AGENT,BETHANY,A,VOTH,,,,,11411 ROWENA AVE SE,,LYONS,OR,97358
153883096,FIRST LOVE SKATEBOARDING,DOMESTIC NONPROFIT CORPORATION,03/21/2019,MAILING ADDRESS,,,,,,,,7141 SE MALL ST,ADDRESS 2,PORTLAND,OR,97206
153883096,FIRST LOVE SKATEBOARDING,DOMESTIC NONPROFIT CORPORATION,03/21/2019,REGISTERED AGENT,PAUL,,LEWANDOWSKI,,,,,7141 SE MALL ST,ADDRESS 2,PORTLAND,OR,97206
153898698,VERDANDI HEALING AND INTUITIVES,ASSUMED BUSINESS NAME,03/21/2019,AUTHORIZED REPRESENTATIVE,NAOMI,JAYNE,KONOPKA,,,,,1100 W N ST,,SPRINGFIELD,OR,97477
153898698,VERDANDI HEALING AND INTUITIVES,ASSUMED BUSINESS NAME,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1100 W N ST,,SPRINGFIELD,OR,97477
153898599,SARDA FARMS,ASSUMED BUSINESS NAME,03/21/2019,AUTHORIZED REPRESENTATIVE,LISA,MICHELLE,STORKSEN,,,,,45 S VERNON ST,,COQUILLE,OR,97423
153898599,SARDA FARMS,ASSUMED BUSINESS NAME,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,45 S VERNON ST,,COQUILLE,OR,97423
153897690,"ILLUSION PAINTING, LLC",FOREIGN LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,326 NW 8TH AVE,,MILTON FREEWATER,OR,97862
153897690,"ILLUSION PAINTING, LLC",FOREIGN LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,326 NW 8TH AVE,,MILTON FREEWATER,OR,97862
153897690,"ILLUSION PAINTING, LLC",FOREIGN LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,JOSE,,URIBE,,,,,326 NW 8TH AVE,,MILTON FREEWATER,OR,97862
153686291,OREGON FILLIES,DOMESTIC NONPROFIT CORPORATION,03/21/2019,MAILING ADDRESS,,,,,,,,5038 ROYAL AVE,,EUGENE,OR,97402
153686291,OREGON FILLIES,DOMESTIC NONPROFIT CORPORATION,03/21/2019,REGISTERED AGENT,CHANAE,M,GARCIA,,,,,5038 ROYAL AVE,,EUGENE,OR,97402
153899191,KEEP IT GLASSY,ASSUMED BUSINESS NAME,03/21/2019,AUTHORIZED REPRESENTATIVE,KARIM,,CHAHROUR,,,,,3288 SW 125TH AVE,,BEAVERTON,OR,97005
153899191,KEEP IT GLASSY,ASSUMED BUSINESS NAME,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,3288 SW 125TH AVE,,BEAVERTON,OR,97005
153885794,SIGMA ENGINEERING SERVICES,ASSUMED BUSINESS NAME,03/21/2019,AUTHORIZED REPRESENTATIVE,STEVEN,,SPENCER,,,,,2535 GLENMORRIE DRIVE,,LAKE OSWEGO,OR,97034
153885794,SIGMA ENGINEERING SERVICES,ASSUMED BUSINESS NAME,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,2535 GLENMORRIE DR,,LAKE OSWEGO,OR,97034
153899597,SPIRIT HAUS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,1080 S ST,,SPRINGFIELD,OR,97477
153899597,SPIRIT HAUS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1080 S ST,,SPRINGFIELD,OR,97477
153899597,SPIRIT HAUS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,AMY,K,BELISLE,,,,,1080 S ST,,SPRINGFIELD,OR,97477
153897997,"THINK PLAY DO LIVE, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,4326 SE WOODSTOCK BLVD UNIT 370,,PORTLAND,OR,97206
153897997,"THINK PLAY DO LIVE, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,3699 NE JOHN OLSEN AVE,,HILLSBORO,OR,97124
153897997,"THINK PLAY DO LIVE, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,,,,,,117078493,"STEVENS & LEGAL, LLC",3699 NE JOHN OLSEN AVE,,HILLSBORO,OR,97124
153887790,"PPI CONSULTING FIRM, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,2130 SW LANGER FARMS PARKWAY,SUITE 142-172,SHERWOOD,OR,97140
153887790,"PPI CONSULTING FIRM, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1610 SW CENTURY DRIVE,#10,SHERWOOD,OR,97140
153887790,"PPI CONSULTING FIRM, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,,,,,,46650396,"TIFFANY DAVIDSON, ATTORNEY AT LAW, P.C.",14300 SW PACIFIC HWY,,PORTLAND,OR,97224
153899498,SPARKLING IMAGES CLEANING SERVICE,ASSUMED BUSINESS NAME,03/21/2019,AUTHORIZED REPRESENTATIVE,CHELSEY,FAE,MILLS,,,,,8640 15TH STREET,,TERREBONNE,OR,97760
153899498,SPARKLING IMAGES CLEANING SERVICE,ASSUMED BUSINESS NAME,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,8640 15TH STREET,,TERREBONNE,OR,97760
153359592,ELEMENTAL LANDSCAPES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,176 LINCOLN ST,,ASHLAND,OR,97520
153359592,ELEMENTAL LANDSCAPES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,176 LINCOLN ST,,ASHLAND,OR,97520
153359592,ELEMENTAL LANDSCAPES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,AMOS,ARTHUR,MILLER,,,,,176 LINCOLN ST,,ASHLAND,OR,97520
153899795,LINT BUSTERS OF CENTRAL OREGON LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,20808 NORTH STAR CIRCLE,,BEND,OR,97703
153899795,LINT BUSTERS OF CENTRAL OREGON LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,20808 NORTH STAR CIRCLE,,BEND,OR,97703
153899795,LINT BUSTERS OF CENTRAL OREGON LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,JERAMY,RAY,YOST,,,,,20808 NORTH STAR CIRCLE,,BEND,OR,97703
153900296,S SMITH INSURANCE AGENCY,ASSUMED BUSINESS NAME,03/21/2019,AUTHORIZED REPRESENTATIVE,SETH,,SMITH,,,,,8625 SW CASCADE AVE,,BEAVERTON,OR,97008
153900296,S SMITH INSURANCE AGENCY,ASSUMED BUSINESS NAME,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,8625 SW CASCADE AVE,,BEAVERTON,OR,97008
153899894,ROGUE RIVER SELF STORAGE OR LLC,FOREIGN LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,1765 VILLAGE CENTER CIR # 100,,LAS VEGAS,NV,89134
153899894,ROGUE RIVER SELF STORAGE OR LLC,FOREIGN LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,5350 N RIVER RD,,ROGUE RIVER,OR,97537
153899894,ROGUE RIVER SELF STORAGE OR LLC,FOREIGN LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,LISA,,CAMP,,,,,1202 DUKE AVE,,SUTHERLIN,OR,97479
153900890,"DIESEL FOSTER, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,10220 SW GREENBURG RD STE 111,,PORTLAND,OR,97223
153900890,"DIESEL FOSTER, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,91-1035C HOOMAKA ST,,EWA BEACH,HI,96706
153900890,"DIESEL FOSTER, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,,,,,,56121990,"IRA ADVANTAGE, LLC",10220 SW GREENBURG RD STE 111,,PORTLAND,OR,97223
153901393,"RISE VOLLEYBALL, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,4525 WOLF RUN DR,,MEDFORD,OR,97504
153901393,"RISE VOLLEYBALL, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,4525 WOLF RUN DR,,MEDFORD,OR,97504
153901393,"RISE VOLLEYBALL, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,CARA,,FREEMAN,,,,,4525 WOLF RUN DR,,MEDFORD,OR,97504
153900999,STEWARD TRANSFER AGENT LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,9450 SW GEMINI DR # 41153,,BEAVERTON,OR,97008
153900999,STEWARD TRANSFER AGENT LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,7950 SE FOSTER RD,,PORTLAND,OR,97206
153900999,STEWARD TRANSFER AGENT LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,,,,,,75788399,REGISTERED AGENTS INC,5305 RIVER RD N STE B,,KEIZER,OR,97303
153900999,STEWARD TRANSFER AGENT LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,,,,,,75788399,"REGISTERED AGENTS INC, A CORPORATION OF WYOMING",5305 RIVER RD N STE B,,KEIZER,OR,97303
153901690,YAMHILL COMMUNITY CARE,ASSUMED BUSINESS NAME,03/21/2019,AUTHORIZED REPRESENTATIVE,,,,,,87295490,"YAMHILL COUNTY CARE ORGANIZATION, INC.",807 NE THIRD STREET,,MCMINNVILLE,OR,97128
153901690,YAMHILL COMMUNITY CARE,ASSUMED BUSINESS NAME,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,807 NE THIRD STREET,,MCMINNVILLE,OR,97128
153901096,ORCA SOLUTIONS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,10790 SW GARDEN PARK PL,,TIGARD,OR,97223
153901096,ORCA SOLUTIONS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,10790 SW GARDEN PARK PL,,TIGARD,OR,97223
153901096,ORCA SOLUTIONS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,JUSTIN,CHARLES,SEEKATZ,,,,,10790 SW GARDEN PARK PL,,TIGARD,OR,97223
153901492,SANCTUARYSOUL,ASSUMED BUSINESS NAME,03/21/2019,AUTHORIZED REPRESENTATIVE,MARIA,A,GRAHAM,,,,,6934 HOLLAND LOOP RD,,CAVE JUNCTION,OR,97523
153901492,SANCTUARYSOUL,ASSUMED BUSINESS NAME,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,6934 HOLLAND LOOP RD,,CAVE JUNCTION,OR,97523
153902094,YCCO,ASSUMED BUSINESS NAME,03/21/2019,AUTHORIZED REPRESENTATIVE,,,,,,87295490,"YAMHILL COUNTY CARE ORGANIZATION, INC.",807 NE THIRD STREET,,MCMINNVILLE,OR,97128
153902094,YCCO,ASSUMED BUSINESS NAME,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,807 NE THIRD STREET,,MCMINNVILLE,OR,97128
153902193,GERALD REIS DESIGN,ASSUMED BUSINESS NAME,03/21/2019,AUTHORIZED REPRESENTATIVE,KURT,EDMUND,FEICHTMEIR,,,,,6915 SE 18TH AVE,,PORTLAND,OR,97202
153902193,GERALD REIS DESIGN,ASSUMED BUSINESS NAME,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,6915 SE 18TH AVE,,PORTLAND,OR,97202
153477691,LEBANON MUSEUM,ASSUMED BUSINESS NAME,03/21/2019,AUTHORIZED REPRESENTATIVE,PAUL,R,AZIZ,,,,,312 E SHERMAN ST,,LEBANON,OR,97355
153477691,LEBANON MUSEUM,ASSUMED BUSINESS NAME,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,312 E SHERMAN ST,,LEBANON,OR,97355
153895397,WINGMAN DIGITAL LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,1904 ADAMS AVE # 110,,LA GRANDE,OR,97850
153895397,WINGMAN DIGITAL LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1904 ADAMS AVE # 110,,LA GRANDE,OR,97850
153895397,WINGMAN DIGITAL LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,THOMAS,,HANSON,,,,,1904 ADAMS AVE # 110,,LA GRANDE,OR,97850
153877791,ALTUM PURSUITS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,1081 SAVILLE AVE,,EUGENE,OR,97404
153877791,ALTUM PURSUITS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1081 SAVILLE AVE,,EUGENE,OR,97404
153877791,ALTUM PURSUITS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,ANDREW,D,FELT,,,,,1081 SAVILLE AVE,,EUGENE,OR,97404
153901898,KENNETH L WRIGHT CPA LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,17473 SE WALTA VISTA DR,,OAK GROVE,OR,97267
153901898,KENNETH L WRIGHT CPA LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,17473 SE WALTA VISTA DR,,OAK GROVE,OR,97267
153901898,KENNETH L WRIGHT CPA LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,KENNETH,L,WRIGHT,,,,,17473 SE WALTA VISTA DR,,OAK GROVE,OR,97267
153902490,ARMORED KNIGHTS LOCKSMITH,ASSUMED BUSINESS NAME,03/21/2019,AUTHORIZED REPRESENTATIVE,BRYAN,,MUNSON,,,,,509 W MAIN ST,,WALLA WALLA,WA,99362
153902490,ARMORED KNIGHTS LOCKSMITH,ASSUMED BUSINESS NAME,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,509 W MAIN ST,,WALLA WALLA,WA,99362
153902599,SUN SUMMIT SUNSTONES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,5305 RIVER RD N STE B,,KEIZER,OR,97303
153902599,SUN SUMMIT SUNSTONES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,5305 RIVER RD N STE B,,KEIZER,OR,97303
153902599,SUN SUMMIT SUNSTONES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,,,,,,75788399,REGISTERED AGENTS INC,5305 RIVER RD N STE B,,KEIZER,OR,97303
153902599,SUN SUMMIT SUNSTONES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,,,,,,75788399,"REGISTERED AGENTS INC, A CORPORATION OF WYOMING",5305 RIVER RD N STE B,,KEIZER,OR,97303
153896692,MAKE YOUR OWN GOLD BARS,ASSUMED BUSINESS NAME,03/21/2019,AUTHORIZED REPRESENTATIVE,,,,,,152330297,"STEVE HAMILTON COMPANY, LLC",80886 TURKEY RUN RD,,CRESWELL,OR,97426
153896692,MAKE YOUR OWN GOLD BARS,ASSUMED BUSINESS NAME,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,80886 TURKEY RUN RD,,CRESWELL,OR,97426
153902896,KEY XTRACTS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,MAILING ADDRESS,,,,,,,,16350 VENTURA BLVD STE D285,,ENCINO,CA,91436
153902896,KEY XTRACTS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,3650 MARION ST SE,,ALBANY,OR,97322
153902896,KEY XTRACTS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/21/2019,REGISTERED AGENT,PAUL,D,FIORE,,,,,3650 MARION ST SE,,ALBANY,OR,97322
